id,hook,url,platform,sourcePage
trend-0202,"Since (insert noun) from (insert prace/location) are basically (insert fact), you might as well learn how to make them from home.",https://www.instagram.com/p/DFGc51Ly8v3/,Instagram,13
trend-0203,Every wonder how the same (insert noun) can result in drastically different (insert noun).,https://www.instagram.com/p/DDXkZs6vFMb/,Instagram,13
trend-0204,Here’s what to look for when buying (insert noun) in (insert location).,https://www.instagram.com/p/DGgSRpFuIjD/,Instagram,13
trend-0205,"If your (insert noun) look like this, and this pay attention.",https://www.instagram.com/p/DIaTxoIJvRL/,Instagram,13
trend-0206,Today I am going to show you have to make the perfect (insert noun) because I went to (insert school) so you don’t have to.,https://www.instagram.com/p/DFMzB5sO4TF/,Instagram,13
trend-0207,It took me # full hours to (insert verb) this (insert noun) and I originally allotted myself # minutes.,https://www.instagram.com/p/C_s9bBHxACz/,Instagram,13
trend-0208,(Insert noun) (insert noun) (insert noun) where the 3 themes for this (insert noun). And you guys I delivered.,https://www.instagram.com/p/DFQmtK9x_w_/,Instagram,13
trend-0209,Take your (insert noun) from this to this.,https://www.instagram.com/p/DHl84zXOnWK/,Instagram,13
trend-0210,"I have to ask, girl, how do you (insert adjective) so good?",https://www.instagram.com/p/DEnNQCEv0S6/,Instagram,14
trend-0211,"I got to (insert verb) for (insert noun) (insert time), but let me just (insert verb) for a bit.",https://www.instagram.com/p/DEgLL4XOMGi/,Instagram,14
trend-0212,Give me 10 seconds and I will let you know what one suits you best.,https://www.instagram.com/p/DGsHot9xC6R/,Instagram,14
trend-0213,Give me 10 seconds and I will let you know if you have a (insert noun) or a (insert noun).,https://www.instagram.com/p/DH-d8R2xUkT/,Instagram,14
trend-0214,Anyone even notice how some people look naturally (insert adjective) without doing anything crazy.,https://www.instagram.com/p/DDKn9iXPSOS/,Instagram,14
trend-0215,If you’ve ever secretly (insert action) and hope no one noticed this is for you.,https://www.instagram.com/p/DIUEhBYOica/,Instagram,14
trend-0216,Today we are going to play did you know (insert noun) edition.,https://www.instagram.com/p/DDsm8Cny941/,Instagram,14
trend-0217,If this is your first time being (insert adjective) I am (insert name) and I am trying to make it (insert adjective) to (insert verb) by using (insert noun).,https://www.instagram.com/p/DIFlyqrtHSg/,Instagram,14
trend-0218,My (insert noun) never (insert pain point) no matter what I do.,https://www.instagram.com/p/DBeJWwWOtMw/,Instagram,14
trend-0219,(insert noun) level 1.,https://www.instagram.com/p/DFvT9fMIoE6/,Instagram,14
trend-0220,Here are # of ways to make (insert noun).,https://www.instagram.com/p/DGg2PpYpPsD/,Instagram,14
trend-0221,Those little (insert nouns) are called (insert name) I am a (insert title) and I am going to show you how (insert result).,https://www.instagram.com/p/DGrS_7YRUo7/,Instagram,14
trend-0222,You want to know why it takes (insert noun) to get (insert result) again.,https://www.instagram.com/p/DHLps0HiJ2L/,Instagram,14
trend-0223,If your (insert noun) goes (insert result) when you (insert verb) while (insert noun) and (insert adjective) really (insert result) by now you know you have (insert noun) so why aren't you doing a (insert noun) routine.,https://www.instagram.com/p/DHGaZL2uwW0/,Instagram,14
trend-0224,"If your (insert noun) is (insert adjective) like this, you are likely (insert diagnosis).",https://www.instagram.com/p/DAbxF7ZSHq0/,Instagram,14
trend-0225,"Stop buying your (insert noun) like this, and start buying them like this.",https://www.instagram.com/p/DE5ONXRsxs3/,Instagram,14
trend-0226,"Did you know this tip, it’s going to blow your mind.",https://www.instagram.com/p/DHRrPveSTcg/,Instagram,15
trend-0227,If I (insert action) right now would you believe me if I told you (insert truth).,https://www.instagram.com/p/DCcIsddvdu-/,Instagram,15
trend-0228,This is what (insert noun) looks like. I am a pro (insert title) and this is the proper way to (insert action).,https://www.instagram.com/p/DEnW3Mmvswc/,Instagram,15
trend-0229,Does it actually matter what type of (insert noun) you use.,https://www.instagram.com/p/DHMtL1GSsy-/,Instagram,15
trend-0230,You would need to (insert verb) (insert number) (insert noun) today to get the same (insert result) you grandparents obtained from just (insert verb) (insert number).,https://www.instagram.com/p/DC4dQVdPuUS/,Instagram,15
trend-0231,Let’s (insert verb) our (insert noun).,https://www.instagram.com/p/DHvgHMqRVWI/,Instagram,15
trend-0232,This is what you would (insert verb) for (insert person) if you weren't terrified to talk to them.,https://www.instagram.com/p/C8FTNDKualt/,Instagram,15
trend-0233,When making (insert noun) the (insert noun) is just as important as the (insert noun).,https://www.instagram.com/p/DDz9y_yyCkz/,Instagram,15
trend-0234,Today I am going to show you the # most common ways to order your (insert noun) at a (insert place/location).,https://www.instagram.com/p/DD9tTgdCq_N/,Instagram,15
trend-0235,Guys this is so nerdy but it’s the coolest thing I have ever done with my (insert noun).,https://www.instagram.com/p/DFpcFScJxjW/,Instagram,15
trend-0236,"(insert noun), (insert noun), (insert noun), makes a (insert noun).",https://www.instagram.com/p/DGB30hXBY7K/,Instagram,15
trend-0237,"Here are # of (insert noun) from across the world, let’s break them down to their core components.",https://www.instagram.com/p/DG39EdnJxuK/,Instagram,15
trend-0238,"There are way too many (insert noun) in the world that sort of all look that same, but are they?",https://www.instagram.com/p/DGojr4HBH4d/,Instagram,15
trend-0239,"(insert noun), (insert noun), (insert noun), are the basic components of a (insert noun).",https://www.instagram.com/p/DFJYlNVIzSa/,Instagram,15
trend-0240,Here's a little (insert noun) 101 for you.,https://www.instagram.com/p/DIloBsPuj-B/,Instagram,15
trend-0241,These are the 3 most common mistakes I see when people are making (insert noun).,https://www.instagram.com/p/DF9FMnIJpNJ/,Instagram,15
trend-0242,A quick guide to (insert verb) (insert noun) some basic and some unusual.,https://www.instagram.com/p/DCPkRMtodQd/,Instagram,15
trend-0243,I see so many people using their (insert noun) just like this or maybe like this even when you (insert action). So let me show you the trick to perfectly (insert action).,https://www.instagram.com/p/DETUL1KR3U_/,Instagram,16
trend-0244,Here’s how the form of (insert noun) you add into (insert noun) affects them.,https://www.instagram.com/p/DD-sH_PPLJ4/,Instagram,16
trend-0245,"Why (insert action) like a normal person, when you can be a psycho instead.",https://www.instagram.com/p/DGRrGUKPoZb/,Instagram,16
trend-0246,This is everything I got for free on my (insert event).,https://www.instagram.com/p/DGTqgBAxh3d/,Instagram,16
trend-0247,(insert noun) is my second (insert noun) so here are # of (insert noun) that I used to do a lot and I recommend my students as well.,https://www.instagram.com/p/DFfX1XQTzfP/,Instagram,16
trend-0248,If you gave me (insert time frame) to get a job as a (insert title) this is what I would do.,https://www.instagram.com/p/DHAewSpJVWu/,Instagram,16
trend-0249,"Did you know if you have a (insert noun), (insert noun), (insert noun), (insert noun), (insert noun) then you can (insert dream result).",https://www.instagram.com/p/DGiv5Q0M1-Q/,Instagram,16
trend-0250,If you're the person who told me this I could kiss you right now because it literally saved my life.,https://www.instagram.com/p/DIhOAUAPRMo/,Instagram,16
trend-0251,I bought all the (insert noun) so you could find out which are the best in each category and which is not worth your money.,https://www.instagram.com/p/DFtu2nnyrTW/,Instagram,16
trend-0252,Here’s how I get people the best (insert noun) on (insert noun).,https://www.instagram.com/p/DIhq7P8PguS/,Instagram,16
trend-0253,Did you know that there are # types of (insert noun).,https://www.instagram.com/p/DIANQRkyYLb/,Instagram,16
trend-0254,Here’s how you can guess an almost perfect number every single time.,https://www.instagram.com/p/DEDbAV7tpX5/,Instagram,16
trend-0255,Here is how I make (insert noun) that lasts up to (insert time frame) and only costs (insert $).,https://www.instagram.com/p/DG_4uqYOrJ_/,Instagram,16
trend-0256,"I teach (insert noun) to people like they are in kindergarten, and it's time for class.",https://www.instagram.com/p/C-k_-Yev6DU/,Instagram,16
trend-0257,(insert noun) can be reversed so let’s talk about # things you can do to improve your (insert noun).,https://www.instagram.com/p/DG9UDAUShLs/,Instagram,16
trend-0258,This is how much (insert noun) you would lose at the end of the day with a (insert metric) (insert noun).,https://www.instagram.com/p/DFFuLlcK9j4/,Instagram,16
trend-0259,Did you know your (insert noun) are programmed to make your (insert result).,https://www.instagram.com/p/DGcvCDdvEZ2/,Instagram,17
trend-0260,This might be the ultimate (insert person) hack.,https://www.instagram.com/p/DGYjc0dxhU-/,Instagram,17
trend-0261,To (insert verb) the (insert metric) in this (insert noun) the average would have to (insert action) for (insert time frame).,https://www.instagram.com/p/DFTappzSSBa/,Instagram,17
trend-0262,If you (insert verb) this (insert noun) this is the amount of (insert noun) your body would (insert result).,https://www.instagram.com/p/DFGDnHYg6hf/,Instagram,17
trend-0263,The worst (insert noun) that you will regret buying for your (insert noun) is right here.,https://www.instagram.com/p/DGPLBgRtX_g/,Instagram,17
trend-0264,(insert noun) how to (insert action) and still (insert dream result).,https://www.instagram.com/p/DIwSdSiIr2d/,Instagram,17
trend-0265,"Use this, to pay for this.",https://www.instagram.com/p/ChGIhcPPogC/,Instagram,17
trend-0266,I paid (insert $) to build this (insert noun) from scratch).,https://www.instagram.com/p/DFqGUjORxG4/,Instagram,17
trend-0267,"If I told you, you would (insert result) form (insert action) you would probably believe me right? Well here’s the thing…",https://www.instagram.com/p/DDfdDshTsXK/,Instagram,17
trend-0268,How to budget with a (insert $) salary using this special (insert name) technique.,https://www.instagram.com/p/DDU0jMMN-gr/,Instagram,17
trend-0269,I spent (insert $) on new (insert noun) for my (insert noun).,https://www.instagram.com/p/DGN72MwpsAB/,Instagram,17
trend-0270,Here’s a quick what to (insert result) (insert metric) of you (insert noun) legally.,https://www.instagram.com/p/DDmhkgqO1FN/,Instagram,17
trend-0271,(insert adjective) won’t get this but hopefully you will.,https://www.instagram.com/p/DGOENqwSVC6/,Instagram,17
trend-0272,This is the exact order in which you should be (insert verb) for all of your (insert noun).,https://www.instagram.com/p/DB4lAAPPbYZ/,Instagram,17
trend-0273,Why is it we are all so stressed about (insert noun) but we also all have a (insert noun) in (insert location).,https://www.instagram.com/p/DFtSk25uUH_/,Instagram,17
trend-0274,Today my kids (insert noun) is due. So let’s (insert action).,https://www.instagram.com/p/DEEFWvqttJd/,Instagram,17
trend-0275,There are # things I like to do when I buy a new (insert noun).,https://www.instagram.com/p/DGMg-VPtL98/,Instagram,17
trend-0276,Here are # of things you have been putting off around,https://www.instagram.com/p/DEd9agVJsuO/,Instagram,17
trend-0277,the house that you can get done in # minutes. Show me the method of the best way to (insert result).,https://www.instagram.com/p/DHxc_kEuDBo/,Instagram,18
trend-0278,# things everyone needs to know how to fix in an (insert location).,https://www.instagram.com/p/DFbZEG2yJ1k/,Instagram,18
trend-0279,Why does nobody talk about the cost of (insert action).,https://www.instagram.com/p/DIbM_TgS5se/,Instagram,18
trend-0280,Top # ways not to (insert action) to the (insert person) you (insert noun).,https://www.instagram.com/p/DDqCq5hpH56/,Instagram,18
trend-0281,Top # deadliest (insert noun) that can kill (insert living thing) in one (insert verb).,https://www.instagram.com/reel/CyB9bKLOoyp/?igsh=YWJ2cm11Znl4cGZs,Instagram,18
trend-0282,So this is (insert weight) of (insert noun) if I (insert verb) that to a (insert noun) what is that equivalent to for humans.,https://www.instagram.com/reel/DFhtYRTynQA/?igsh=dHlkZ29zdXNmODM1,Instagram,18
trend-0283,What is this? This is your (insert description of visual) and this is this #1 reason that (insert noun) die.,https://www.instagram.com/p/DDm0s8rsNV0/,Instagram,18
trend-0284,The easiest way to keep you (insert noun) (insert adjective) is to pretend…,https://www.instagram.com/p/DDP6BaYxh8v/,Instagram,18
trend-0285,If you're wanting to transfer your (insert noun) from this into (insert noun).,https://www.instagram.com/p/DEAzDZxS0EH/,Instagram,18
trend-0286,Let’s see how many (insert noun) we can get out of this.,https://www.instagram.com/p/DGZSeEvvepa/,Instagram,18
trend-0287,This was the most popular (insert noun) in all of (insert year).,https://www.instagram.com/p/DFT4wGoPISG/,Instagram,18
trend-0288,Did you know that you could (insert verb) a year's worth of (insert noun) in (insert time frame).,https://www.instagram.com/p/DDQwKwgx4iX/,Instagram,18
trend-0289,That is crazy.,https://www.instagram.com/reel/DEluu94R-dc/?igsh=ZHF4MXBod2pnODMx,Instagram,18
trend-0290,Give me 60 seconds to show you how to (insert action) for the first time after (insert life event).,https://www.instagram.com/reel/DC8EmdBPqWT/?igsh=MTAyNTFobmFzenY1eg==,Instagram,18
trend-0291,Want a (insert noun) that (insert dream result) even when you (insert action).,https://www.instagram.com/reel/DGMiUGoPLmU/?igsh=ZDR4czk2ZzNnMHYy,Instagram,18
trend-0292,"Mom/Dad of # of kids, here is how I treat being a mom/dad as a job.",https://www.instagram.com/reel/Cx568_TA6DP/?igsh=aXhrb3phdmV6bDk3,Instagram,18
trend-0293,# minutes ago (insert pain point) and had (insert pain,https://www.instagram.com/reel/DFp0aJjuEq,Instagram,18
trend-0294,"point) if you want to (insert dream result), here is how you do it under # minutes. W/?igsh=d2t5OTl0d2FsNGIx If you have a (insert noun) in your house and a (insert noun) I am going to show you guys the # of the best things we did to (insert dream outcome).",https://www.instagram.com/reel/DHe4tCOyyJP/?igsh=am9scXViZGtwcjBp,Instagram,19
trend-0295,If I could suggest any tip to any (insert person) out these it would be this.,https://www.instagram.com/reel/DFBFcSLSgHL/?igsh=OXY0b2d2YjRlaTJt,Instagram,19
trend-0296,If you want to do this in (insert year). If you want (insert dream result) you have 3 main options to make it happen. I am going to go over them right now.,https://www.instagram.com/reel/DEX6xCiPIqQ/?igsh=ZnR4cXQyeXdzeTl5,Instagram,19
trend-0297,Your (insert noun) is to (insert adjective) and (insert adjective). Here are # of (insert noun) to (insert result).,https://www.instagram.com/reel/DEKxvNauJNa/?igsh=dGQzaW41MGVva3p5,Instagram,19
trend-0298,If you (insert verb) and (insert action) and it doesn't (insert result) it’s time to (insert action).,https://www.instagram.com/reel/DDxwEtsyLDo/?igsh=MTA0cTFrN3gzbHU0eQ==,Instagram,19
trend-0299,I just made over # of (insert noun) in under (insert time) and I will show you how I did it.,https://www.instagram.com/reel/DFhLiCCRCxz/?igsh=emhjdHVhdHFwM3lo,Instagram,19
trend-0300,If you want to add (insert noun) to you (insert noun) in (insert year) and you don’t know what (insert noun) to get I got you.,https://www.instagram.com/reel/DF82wujO17l/?igsh=MWd3ZGR4NWRtN3F2eg==,Instagram,19
trend-0301,If you storing your (insert noun) in (insert noun) stop what you're doing and watch this video.,https://www.instagram.com/reel/DE0ZdAMpZpp/?igsh=MWlubWdoMTZidGxyZA==,Instagram,19
trend-0302,"We spent $ of (insert noun) for our family of #, and this will last us (insert time frame).",https://www.instagram.com/reel/DGPAOVtgP2p/?igsh=cW1sYXI2ajh3b24=,Instagram,19
trend-0303,"People always ask me (insert name) (insert fact) (insert question) well, let’s find out.",https://www.instagram.com/reel/DDkR4liv0sV/?igsh=MWNqZGcycDk4Z2c1Zw==,Instagram,19
trend-0304,If you’re wondering why when you (insert action) and don’t (insert result). Then proceed to (insert action) and (insert result). It’s because you are not doing this.,https://www.instagram.com/reel/DEbPfOAs0Jj/?igsh=ZXcwZGlzamxiY3J3,Instagram,19
trend-0305,"Whatever you do, do not let you (insert person) (insert action).",https://www.instagram.com/reel/DFvEpXyMsWi/?igsh=cjJtZ20zenNhdTh2,Instagram,19
trend-0306,I am sick of hearing this word (insert word).,https://www.instagram.com/reel/DGyTRjPs-tM/?igsh=MW02MDcwNXppdDJ6OQ==,Instagram,19
trend-0307,It starts off like this…,https://www.instagram.com/reel/DC8xcCbJVSw/?igsh=MWx1YzNobWpud3Qydw==,Instagram,19
trend-0308,After (insert time frame) of research here is why I choose (insert noun) and started (insert action).,https://www.instagram.com/reel/DDcNdiARaeE/?igsh=MWdtaTluNHhhemxvbA==,Instagram,20
trend-0309,Does your (insert person) (insert action) like this?,https://www.instagram.com/reel/DEKcWm2Ipy-/?igsh=Ym5hcno0NXM2Ymwz,Instagram,20
trend-0310,"If you have a (insert person) at home, then (insert action) will dramatically change their (insert noun).",https://www.instagram.com/reel/DGqD6D4hoJq/?igsh=MXJkbG92Mjl1andzbg==,Instagram,20
trend-0311,I built this (insert noun) for (insert $).,https://www.instagram.com/reel/DDANx1BxN_O/?igsh=ZzdwODhsdHV4Ymp2,Instagram,20
trend-0312,I bought this (insert noun) for (insert $) and let me show you what I did next.,https://www.instagram.com/reel/DIABtwhxH-X/?igsh=MXBjOWx1N2VjbDAzaQ==,Instagram,20
trend-0313,In (insert year) the (insert company/person) introduced the (insert noun).,https://www.instagram.com/reel/DIqAW_ARP4Y/?igsh=cXNqaDM5Mjd1eTQw,Instagram,20
trend-0314,Here’s the only way I will ever (insert action).,https://www.instagram.com/reel/DIrAzqmhy1k/?igsh=MWIxb2syY2N2Y2dobA==,Instagram,20
trend-0315,So I spent (insert $) at (insert store) on my last trip.,https://www.instagram.com/reel/DElNzz_u22g/?igsh=MTFhNXAyNmJucGJq,Instagram,20
trend-0316,I turned one (insert noun) into # different (insert noun).,https://www.instagram.com/reel/DFD6TSypE2P/?igsh=NXJ1am00cG94ZnE1,Instagram,20
trend-0317,"(insert company) did not sponsor me this year, so here is how to make their (insert noun) at home.",https://www.instagram.com/reel/DCkHvJ1z-al/?igsh=MWs4MHBvdHdvMnFpeA==,Instagram,20
trend-0318,"Want a (insert person) who (insert dream result) every time, even when you don’t (insert noun/action).",https://www.instagram.com/reel/DGhCeDQPmKV/?igsh=MWpxNHViZHFkaXVobA==,Instagram,20
trend-0319,"It’s (insert noun) season, so let’s make a (insert noun) for your (insert person).",https://www.instagram.com/reel/DISbkqXJ5SD/?igsh=NTRvbzNtYnNtNnN5,Instagram,20
trend-0320,Your favorite (insert noun) hacks from (insert year).,https://www.instagram.com/reel/DDprbmqSyib/?igsh=MWFxeTBvbDltN3EyNw==,Instagram,20
trend-0321,# years as a (insert occupation) you guys still don’t believe me when I say these things.,https://www.instagram.com/reel/DIAPFYlsfuX/?igsh=MWd4d3ZpaWpodXRpbQ==,Instagram,20
trend-0322,It’s wild to think (insert type of stores) still sell (insert noun) for (insert result). But not everyone knows they actually (insert result).,https://www.instagram.com/reel/DFV58iERvGm/?igsh=bmw0eXNhamZzZm54,Instagram,20
trend-0323,I am not a DIY guy/girl but I am going to show you how I spent (insert $) to transform my (insert noun).,https://www.instagram.com/reel/DG8vTC4pie4/?igsh=cDI2aWtlc3ljMHZr,Instagram,20
trend-0324,3 (insert noun) we do not recommend for the first time (insert noun) owners/users.,https://www.instagram.com/reel/DB34v2osmcT/?igsh=MWdhOGJ6MzZ0aXVmcQ==,Instagram,21
trend-0325,How to stop (insert verb).,https://www.instagram.com/reel/C15ByRUp1Rv/?igsh=ZTR6ejYwdWY0YjUx,Instagram,21
trend-0326,People keep asking me what to do with (insert noun).,https://www.instagram.com/reel/DHTamvwsQu8/?igsh=MXd6OXU5NDJ4enJxZg==,Instagram,21
trend-0327,Does (insert noun) really kill (insert live thing).,https://www.instagram.com/reel/DCvxgmazwDW/?igsh=Y2pjMm1jeWI2MXZz,Instagram,21
trend-0328,I am going to show you how to (insert verb) your (insert noun) so they don’t (insert pain point).,https://www.instagram.com/reel/DGWHu_rSbku/?igsh=MWxoMjl1azExZ29qZQ==,Instagram,21
trend-0329,# things you should never put in the (insert noun).,https://www.instagram.com/reel/DDxoAs_TciE/?igsh=MWc4anZoZXl0ZTM3ZA==,Instagram,21
trend-0330,Almost everyone thinks they know how to (insert action).,https://www.instagram.com/reel/DA9e_qHyahV/?igsh=MW05NGd1bHJ0YnBycw==,Instagram,21
trend-0331,Let’s start by mixing (insert noun) and (insert noun) and I am going to give it a good shake. What happens?,https://www.instagram.com/reel/DBU47L9SRQ4/?igsh=MTNyMjBuNDVzc3Z2dA==,Instagram,21
trend-0332,Apparently if you…,https://www.instagram.com/reel/DFViUxyuruw/?igsh=MXhldXVhOWk2YmozZw==,Instagram,21
trend-0333,Let’s get this brand new (insert noun) (insert action) so we can put it to good use.,https://www.instagram.com/reel/DH3cSc0Rs3X/?igsh=MW4xdnJrNTFoZHh5Zw==,Instagram,21
trend-0334,Throw out you (insert noun).,https://www.instagram.com/reel/DCVGFh9yqMK/?igsh=MXIzM3dmMGp6bXk0Ng==,Instagram,21
trend-0335,This one mistake can actually kill your (insert living thing).,https://www.instagram.com/reel/DGrhiv8zOQQ/?igsh=aTA5aWNpbGExb21n,Instagram,21
trend-0336,This is kind of gross but I had to share.,https://www.instagram.com/reel/DG1lPtBS_Lh/?igsh=Z29oYzkzNXoyamMy,Instagram,21
trend-0337,"(insert name), how do you (insert result)?",https://www.instagram.com/reel/DIZzqD9u-cJ/?igsh=NDF2aGFoemQyY2F3,Instagram,21
trend-0338,"We are going to text (insert noun), today on how (insert adjective) is it.",https://www.instagram.com/reel/DIRbQ9PvbTm/?igsh=MTB2ZWE5dzRtYjB2Mg==,Instagram,21
trend-0339,All you need is a (insert amount) of (insert noun) and you can turn (insert amount) of (insert noun) into,https://www.instagram.com/reel/DH3Kn86stmI/?igsh=MjN5MWZwb3B1dGc3,Instagram,21
trend-0340,(insert result). Here are # (insert noun) that you should never (insert action).,https://www.instagram.com/reel/DG2_ufDxNQJ/?igsh=dHdyNHh6bDducTMw,Instagram,22
trend-0341,"If I can’t do it in one step, I am not doing it. This is the #1 most efficient way to (insert verb) (insert noun).",https://www.instagram.com/reel/DCK537Ry9-c/?igsh=MTZndGo0NzBhbDd5ZQ==,Instagram,22
trend-0342,When (insert occurrence) you will probably need a better (insert noun) than this.,https://www.instagram.com/reel/DHzjcH2t5Rh/?igsh=NTRjNmo5NGFvczJ6,Instagram,22
trend-0343,I found out why (insert noun) wasn’t (insert result). So I am going to tell you what you’re doing wrong.,https://www.instagram.com/reel/DH_Y1jnsjde/?igsh=MnZhZDJqM3BtMDFl,Instagram,22
trend-0344,This is the ultimate master trick to (insert result) in just # minutes.,https://www.instagram.com/reel/DHB1amjNDLk/?igsh=NWkxemthMXo5MWU1,Instagram,22
trend-0345,Did you know you only need # of ingredients to make (insert noun).,https://www.instagram.com/reel/DEYRmDGRTaU/?igsh=dXc4ZnVjcm5pbWpn,Instagram,22
trend-0346,"I am willing to bet, this (insert noun) is older than you.",https://www.instagram.com/reel/DEkn1RAxZur/?igsh=YXhvc3l1aGxiYmIw,Instagram,22
trend-0347,Did you know our chicken is dunked in chlorine?,https://www.instagram.com/reel/DGGSGPGOKMa/?igsh=cXFta2FoOGRkMDRz,Instagram,22
trend-0348,The viral (insert noun) hack that landed me in (insert news/magazine outlet).,https://www.instagram.com/reel/CzohD-xx_17/?igsh=MTJocjlmaW5vcWEzZg==,Instagram,22
trend-0349,I am a # generation (insert title) and I hope this shows you why you should (insert action) when (insert task).,https://www.instagram.com/reel/DFOOvvaxdnT/?igsh=MTM5Z3JyMmU1MWJkcA==,Instagram,22
trend-0350,Here are the # (insert noun) items you need to throw in the garbage right now.,https://www.instagram.com/reel/DDgfQ8CqiQA/?igsh=cGw3YXVrYXFhbXpx,Instagram,22
trend-0351,"We’re going to see if it’s true, that (insert noun) are so filled with toxins that they don’t burn when you hit them with a blow torch.",https://www.instagram.com/reel/DEn8q3Av5Qw/?igsh=ZjhrcmIxMXhpcGJ0,Instagram,22
trend-0352,"Believe it or not, this simple device can prevent (insert pain point), (insert pain point), and (insert pain point).",https://www.instagram.com/reel/C9QruINS4JX/?igsh=MXF2MWd2OWVnZXFqMw==,Instagram,22
trend-0353,Here’s why I never use a (insert noun).,https://www.instagram.com/reel/DDK76uDzcV2/?igsh=aWV1cXd1NHp6c2U3,Instagram,22
trend-0354,"Did you know you could take a (insert noun) like this, and quick (insert action).",https://www.instagram.com/reel/DHV1A68Rl1I/?igsh=aWl3bml2a2dnenF5,Instagram,22
trend-0355,Here are # (insert noun) as a (insert title) I would never own.,https://www.instagram.com/reel/DGOAQp_xX5D/?igsh=dHM1a3NrYXlsMXM1,Instagram,22
trend-0356,Want to find out what’s hiding inside one of these (insert noun) when they are not properly maintenanced?,https://www.instagram.com/reel/DD3L0x_yzh5/?igsh=MXV6bWI2bngyeGF5cw==,Instagram,23
trend-0357,What I eat in a day on the (insert noun) diet.,https://www.instagram.com/reel/DELePTnSGAD/?igsh=MWVwaHR5dmwwdG9qOQ==,Instagram,23
trend-0358,These are # of (insert noun) I would not own as a (insert title).,https://www.instagram.com/reel/DFF6w_INWWc/?igsh=ZXJ3OHp4c3VsbGVy,Instagram,23
trend-0359,You should be able to look at her/his (insert noun) and see if come up to her/his (insert noun) here.,https://www.instagram.com/reel/DIj99kYuTk0/?igsh=dGpkamZyMmhvYnF1,Instagram,23
trend-0360,"If you see (insert symptom), (insert symptom) especially on a (insert type of noun) you better worry about what’s called (insert name).",https://www.instagram.com/reel/DCkmbAcx2zN/?igsh=MTZkcmIyMHV4bDR4cQ==,Instagram,23
trend-0361,If you have a (insert noun) and you see that the (insert noun) is (insert observation) that's a dead giveaway that they are (insert action).,https://www.instagram.com/reel/DBZtE6ERLOK/?igsh=MWQ4cG84NmE1YTZncw==,Instagram,23
trend-0362,"(insert name), overused (insert noun)?",https://www.instagram.com/reel/DDw2899RsgM/?igsh=a3VqZ3pyaDRkN3E5,Instagram,23
trend-0363,Here are # human foods that can kill your (insert living thing).,https://www.instagram.com/reel/DDZ30LXs9oL/?igsh=MXg3Y3N1dDZzZW5lMg==,Instagram,23
trend-0364,Before you ever take you (insert living thing) on a (insert action) for the first time you need to watch this.,https://www.instagram.com/reel/DFq5P8VSzVD/?igsh=ZXFoN3VsOHV0dmRr,Instagram,23
trend-0365,Strange (insert noun) behaviors explained.,https://www.instagram.com/reel/DF3E-zSuGCe/?igsh=YWJjdmVtOWt6YnVu,Instagram,23
trend-0366,(insert name) what is your (insert title) trigger?,https://www.instagram.com/reel/DHyUjujMh6O/?igsh=MWtjNWVyZmF0NGRsaA==,Instagram,23
trend-0367,What’s the most overrated (insert noun)?,https://www.instagram.com/reel/DDPtPtwMZ9h/?igsh=ampodmR0ZHhvbGJr,Instagram,23
trend-0368,The top # (insert noun) for (insert target audience).,https://www.instagram.com/reel/DGlwOhMRkyG/?igsh=a293bmEydGlhNXFy,Instagram,23
trend-0369,Here are the # (insert noun) that are the least likely to (insert result).,https://www.instagram.com/reel/C6Zculqy94L/?igsh=Mzkyb2RoMW9kcWg0,Instagram,23
trend-0370,If you (insert action) for (insert timeframe) what would happen?,https://www.instagram.com/reel/DF-vR6fJuoY/?igsh=aHY0d3lyaTBiaTNy,Instagram,23
trend-0371,This (insert noun) has something in it called (insert,https://www.instagram.com/reel/DI6uLtcJhqi/,Instagram,23
trend-0372,"name). (insert verb) enough of these and they will kill you. ?igsh=ZDkyZWtiemk4NGx6 Here are # of things, every (insert person) should keep in their (insert noun).",https://www.instagram.com/reel/DIKsKR_PkNr/?igsh=MTJ1MjZyeXk1MmFreQ==,Instagram,24
trend-0373,"Man this, (insert noun) in (insert location) is trash. Maybe I should just get this cheap (insert noun). Yeah I wouldn't do that if I were you.",https://www.instagram.com/reel/DE0C6tWPrdA/?igsh=bHJ5ZGpoYTBkZ2hs,Instagram,24
trend-0374,This (insert noun) isn't bad for you. Yeah it has some (insert noun) but what does that even mean?,https://www.instagram.com/reel/DIShYdlpxE_/?igsh=MXBnNDE0bGhwZGNsdQ==,Instagram,24
trend-0375,So most people don’t know that on a (insert noun) there is one (insert noun) every (insert noun) owner always (insert action).,https://www.instagram.com/reel/DB7bgr7yH6v/?igsh=OGZwM2g0YjFzdjJ2,Instagram,24
trend-0376,0 calorie (insert noun) I am not joking these are literally 0 calories.,https://www.instagram.com/reel/DDvfNslO9bO/?igsh=MW51anowazI1OTByaw==,Instagram,24
trend-0377,This guy bought a failing (insert type) company for (insert noun). Now it’s worth over (insert $).,https://www.instagram.com/reel/DEz3aett57y/?igsh=cjI1ZTZkaGxuanNh,Instagram,24
trend-0378,"Stop wearing (insert noun), it really is just like wearing (insert analogy to represent damage).",https://www.instagram.com/reel/DGD75qfOv40/?igsh=MTBwcXdhdTExazBmaA==,Instagram,24
trend-0379,We all have that one (insert label) in our life.,https://www.instagram.com/reel/DG_UiWgyUgO/?igsh=eTdqYm42czV1OGM0,Instagram,24
